resource_id,title,file_path,size_bytes,company,category,subtopic,estimated_minutes,xp_reward,revision_priority
"tcs-res-tcs_ninja_-_verbal_ability_6_r_","TCS Ninja Verbal Ability 6 R","/resources/tcs/tcs_ninja_-_verbal_ability_6_r_.docx",1043445,"tcs","Verbal Ability","",60,100,"medium"
"tcs-res-tcs_technical_paid_paper_good","TCS Technical Paid Paper GOOD","/resources/tcs/tcs_technical_paid_paper_good.pdf",190457,"tcs","Core Subjects","",30,50,"medium"
"tcs-res-tcs_technical_questions_good","TCS Technical Questions GOOD","/resources/tcs/tcs_technical_questions_good.pdf",500832,"tcs","Core Subjects","",30,50,"medium"
"tcs-res-tcs_technical_questions","TCS Technical Questions","/resources/tcs/tcs_technical_questions.docx",28770,"tcs","Core Subjects","",30,50,"medium"
"tcs-res-tcs17-04t_r_","TCS17 04T R","/resources/tcs/tcs17-04t_r_.docx",357951,"tcs","Previous Year Questions","",30,50,"medium"
"tcs-res-tcs_02t","TCS 02T","/resources/tcs/tcs_02t.docx",243776,"tcs","Previous Year Questions","",30,50,"medium"
"tcs-res-tcs_03t","TCS 03T","/resources/tcs/tcs_03t.docx",244449,"tcs","Previous Year Questions","",30,50,"medium"
"tcs-res-tcs_04c","TCS 04C","/resources/tcs/tcs_04c.docx",242993,"tcs","Previous Year Questions","",30,50,"medium"
"tcs-res-tcs_05c","TCS 05C","/resources/tcs/tcs_05c.docx",243205,"tcs","Previous Year Questions","",30,50,"medium"
"tcs-res-tcs_06c","TCS 06C","/resources/tcs/tcs_06c.docx",243228,"tcs","Previous Year Questions","",30,50,"medium"
"tcs-res-tcs_programs_cla","tcs programs CLA","/resources/tcs/tcs_programs_cla.pdf",102867,"tcs","DSA","",30,50,"medium"
"tcs-res-tcs_2500_questons_book_bank","TCS 2500 Questons Book Bank","/resources/tcs/tcs_2500_questons_book_bank.pdf",1883993,"tcs","Previous Year Questions","",60,100,"medium"
"tcs-res-tcs_apti_quest_bank_without_answer","Tcs apti quest bank without answer","/resources/tcs/tcs_apti_quest_bank_without_answer.pdf",461043,"tcs","Aptitude","",30,50,"medium"
"tcs-res-tcs_aptitude_question_bank_44pgs_","Tcs aptitude question bank 44pgs","/resources/tcs/tcs_aptitude_question_bank_44pgs_.pdf",461043,"tcs","Aptitude","",30,50,"medium"
"tcs-res-tcs_coding_programming_questions_2018-20","TCS Coding Programming Questions 2018 2019","/resources/tcs/tcs_coding_programming_questions_2018-2019.pdf",426533,"tcs","DSA","",30,50,"medium"
"tcs-res-tcs_digital_sample_quest","Tcs digital sample quest","/resources/tcs/tcs_digital_sample_quest.pdf",583844,"tcs","Previous Year Questions","",30,50,"medium"
"tcs-res-tcs_hr_interview_handwritten_notes","TCS HR interview handwritten notes","/resources/tcs/tcs_hr_interview_handwritten_notes.pdf",2861829,"tcs","Interview Prep","",60,100,"medium"
"tcs-res-tcs_mcqs_40_ques_freshers_world","Tcs mcqs 40 ques freshers world","/resources/tcs/tcs_mcqs_40_ques_freshers_world.pdf",426533,"tcs","Previous Year Questions","",30,50,"medium"
"tcs-res-tcs_national_qualifier_test_aptitude_pap","TCS National Qualifier Test Aptitude Paper","/resources/tcs/tcs_national_qualifier_test_aptitude_paper.pdf",180281,"tcs","Aptitude","",30,50,"medium"
"tcs-res-400-puzzles","400 Puzzles","/resources/tcs/400-puzzles.pdf",821468,"tcs","Previous Year Questions","",30,50,"medium"
"tcs-res-450_infosys_puzzles","450+ Infosys Puzzles","/resources/tcs/450_infosys_puzzles.pdf",420167,"tcs","Previous Year Questions","",30,50,"medium"
"tcs-res-6phrase_-_2019_-_tcs_-_aptitude_-_import","6Phrase 2019 TCS Aptitude Important 1","/resources/tcs/6phrase_-_2019_-_tcs_-_aptitude_-_important_1_.pdf",864141,"tcs","Aptitude","",30,50,"medium"
"tcs-res-6phrase_-_2019_-_tcs_-_coding_section_1_","6Phrase 2019 TCS Coding Section 1","/resources/tcs/6phrase_-_2019_-_tcs_-_coding_section_1_.pdf",302648,"tcs","DSA","",30,50,"medium"
"tcs-res-6phrase_-_2019_-_tcs_-_coding_section","6Phrase 2019 TCS Coding Section","/resources/tcs/6phrase_-_2019_-_tcs_-_coding_section.pdf",302648,"tcs","DSA","",30,50,"medium"
"tcs-res-aptitude","Aptitude","/resources/tcs/aptitude.pdf",228437,"tcs","Aptitude","",30,50,"medium"
"tcs-res-brainteasers","BrainTeasers","/resources/tcs/brainteasers.pdf",522856,"tcs","Previous Year Questions","",30,50,"medium"
"tcs-res-c-aptitude","c aptitude","/resources/tcs/c-aptitude.doc",337920,"tcs","Aptitude","",30,50,"medium"
"tcs-res-cisco_placement_papers","cisco placement papers","/resources/tcs/cisco_placement_papers.pdf",109979,"tcs","Previous Year Questions","",30,50,"medium"
"tcs-res-cs-technical-aptitude-questions-ebook","CS technical aptitude questions ebook","/resources/tcs/cs-technical-aptitude-questions-ebook.pdf",1467941,"tcs","Aptitude","",60,100,"medium"
"tcs-res-ibm_placement_papers","ibm placement papers","/resources/tcs/ibm_placement_papers.pdf",325791,"tcs","Previous Year Questions","",30,50,"medium"
"tcs-res-patern_in_c","patern in C","/resources/tcs/patern_in_c.docx",39381,"tcs","Previous Year Questions","",30,50,"medium"
"tcs-res-placement-book-fr-companies","placement book fr companies","/resources/tcs/placement-book-fr-companies.pdf",12855494,"tcs","Previous Year Questions","",120,100,"medium"
"tcs-res-placement-test-questions-answers-unix-an","Placement Test Questions answers Unix and Networking","/resources/tcs/placement-test-questions-answers-unix-and-networking.pdf",63130,"tcs","Previous Year Questions","",30,50,"medium"
"tcs-res-prepinsta_tcs_ninja_apti_prev_yrs_pro_ma","Prepinsta tcs ninja apti prev yrs pro material","/resources/tcs/prepinsta_tcs_ninja_apti_prev_yrs_pro_material.pdf",988083,"tcs","Aptitude","",30,50,"medium"
"tcs-res-prepinsta_tcs_prev_yes_q_a_265_pgs","Prepinsta tcs prev yes q a 265 pgs","/resources/tcs/prepinsta_tcs_prev_yes_q_a_265_pgs.pdf",988083,"tcs","Previous Year Questions","",30,50,"medium"
"tcs-res-sql-placementsindia.blogspot.com","sql placementsindia.blogspot.com","/resources/tcs/sql-placementsindia.blogspot.com.pdf",249566,"tcs","Previous Year Questions","",30,50,"medium"
"tcs-res-tcs_mock_test","TCS Mock Test","/resources/tcs/tcs_mock_test.pdf",391049,"tcs","Previous Year Questions","",30,50,"medium"
"tcs-res-tcs_mock_testt","TCS Mock Testt","/resources/tcs/tcs_mock_testt.pdf",809466,"tcs","Previous Year Questions","",30,50,"medium"
"tcs-res-tcs_ninja_1_text_paper","tcs ninja 1 text paper","/resources/tcs/tcs_ninja_1_text_paper.pdf",133578,"tcs","Previous Year Questions","",30,50,"medium"
"tcs-res-tcs_ninja_2_text_paper","tcs ninja 2 text paper","/resources/tcs/tcs_ninja_2_text_paper.pdf",138843,"tcs","Previous Year Questions","",30,50,"medium"
"tcs-res-tcs_ninja_3_text_paper","tcs ninja 3 text paper","/resources/tcs/tcs_ninja_3_text_paper.pdf",111074,"tcs","Previous Year Questions","",30,50,"medium"
"tcs-res-tcs_ninja_4_text_paper","tcs ninja 4 text paper","/resources/tcs/tcs_ninja_4_text_paper.pdf",103208,"tcs","Previous Year Questions","",30,50,"medium"
"tcs-res-tcs_ninja_5text_paper","tcs ninja 5text paper","/resources/tcs/tcs_ninja_5text_paper.pdf",127382,"tcs","Previous Year Questions","",30,50,"medium"
"tcs-res-tcs_ninja_6text_paper","tcs ninja 6text paper","/resources/tcs/tcs_ninja_6text_paper.pdf",123476,"tcs","Previous Year Questions","",30,50,"medium"
"tcs-res-tcs_ninja_7_text_paper","tcs ninja 7 text paper","/resources/tcs/tcs_ninja_7_text_paper.pdf",125357,"tcs","Previous Year Questions","",30,50,"medium"
"tcs-res-tcs_ninja_8_text_paper","tcs ninja 8 text paper","/resources/tcs/tcs_ninja_8_text_paper.pdf",118497,"tcs","Previous Year Questions","",30,50,"medium"
"tcs-res-tcs_ninja_9text_paper","tcs ninja 9text paper","/resources/tcs/tcs_ninja_9text_paper.pdf",116782,"tcs","Previous Year Questions","",30,50,"medium"
"tcs-res-tcs_ninja_most_repeated_questions_from_p","TCS Ninja Most Repeated Questions from past years 1","/resources/tcs/tcs_ninja_most_repeated_questions_from_past_years_1_.pdf",476791,"tcs","Previous Year Questions","",30,50,"medium"
"tcs-res-tcs_programs","tcs programs","/resources/tcs/tcs_programs.pdf",102867,"tcs","DSA","",30,50,"medium"
"tcs-res-_www.entrance-exam.net_-_www.entrance-ex","www.entrance exam.net www.entrance exam.net TCS PAPER OF 2011","/resources/tcs/_www.entrance-exam.net_-_www.entrance-exam.net_-tcs_paper_of_2011.pdf",31159,"tcs","Previous Year Questions","",30,50,"medium"
"tcs-res-_www.entrance-exam.net_-451_sample_quest","www.entrance exam.net 451 sample Questions TCS","/resources/tcs/_www.entrance-exam.net_-451_sample_questions_tcs_.doc",202752,"tcs","Previous Year Questions","",30,50,"medium"
"tcs-res-_www.entrance-exam.net_-tcs_placement_sa","www.entrance exam.net TCS Placement Sample Paper 1","/resources/tcs/_www.entrance-exam.net_-tcs_placement_sample_paper_1.docx",21544,"tcs","Previous Year Questions","",30,50,"medium"
"tcs-res-2385-tcsinterviewquestionspdf","2385 tcsinterviewquestionspdf","/resources/tcs/2385-tcsinterviewquestionspdf.doc",39424,"tcs","Interview Prep","",30,50,"medium"
"tcs-res-2447-tcssamplequestions","2447 tcssamplequestions","/resources/tcs/2447-tcssamplequestions.doc",55296,"tcs","Previous Year Questions","",30,50,"medium"
"tcs-res-2454-tcs-placement-paper","2454 tcs placement paper","/resources/tcs/2454-tcs-placement-paper.doc",887808,"tcs","Previous Year Questions","",30,50,"medium"
"tcs-res-2495-451-tcs-aptitude-questions","2495 451 tcs aptitude questions","/resources/tcs/2495-451-tcs-aptitude-questions.pdf",295328,"tcs","Aptitude","",30,50,"medium"
"tcs-res-2497-tcs-latest-2010-placement-paper","2497 tcs latest 2010 placement paper","/resources/tcs/2497-tcs-latest-2010-placement-paper.pdf",13574,"tcs","Previous Year Questions","",30,50,"medium"
"tcs-res-downloadmela.com_-tcs-fresher-job-interv","downloadmela.com TCS Fresher Job Interview Paper Pattern 2011","/resources/tcs/downloadmela.com_-tcs-fresher-job-interview-paper-pattern-2011.pdf",149664,"tcs","Interview Prep","",30,50,"medium"
"tcs-res-downloadmela.com_-tcs-fresher-job-placem","downloadmela.com TCS Fresher Job Placement Paper February 2011 at JMIT Haryana","/resources/tcs/downloadmela.com_-tcs-fresher-job-placement-paper-february-2011-at-jmit-haryana.pdf",82756,"tcs","Previous Year Questions","",30,50,"medium"
"tcs-res-downloadmela.com_-tcs-paper-aptitude-num","downloadmela.com TCS Paper Aptitude Numerical GMRIT Engineering College Rajam 27 January 2011 Copy 3","/resources/tcs/downloadmela.com_-tcs-paper-aptitude-numerical-gmrit-engineering-college-rajam-27-january-2011-copy-3-.pdf",35522,"tcs","Aptitude","",30,50,"medium"
"tcs-res-downloadmela.com_-tcs-paper-whole-testpa","downloadmela.com TCS Paper Whole Testpaper Bhopal 13 January 2011","/resources/tcs/downloadmela.com_-tcs-paper-whole-testpaper-bhopal-13-january-2011.pdf",38027,"tcs","Previous Year Questions","",30,50,"medium"
"tcs-res-tcs_answer","TCS Answer","/resources/tcs/tcs_answer.pdf",276375,"tcs","Previous Year Questions","",30,50,"medium"
"tcs-res-tcs_paper_2015","tcs paper 2015","/resources/tcs/tcs_paper_2015.pdf",486760,"tcs","Previous Year Questions","",30,50,"medium"
"tcs-res-tcs_pdf_2.","TCS PDF 2.","/resources/tcs/tcs_pdf_2..pdf",875795,"tcs","Previous Year Questions","",30,50,"medium"
"tcs-res-tcs_placement_paper_2013","tcs placement paper 2013","/resources/tcs/tcs_placement_paper_2013.pdf",542444,"tcs","Previous Year Questions","",30,50,"medium"
"tcs-res-tcs_placement_paper","TCS Placement Paper","/resources/tcs/tcs_placement_paper.pdf",2269877,"tcs","Previous Year Questions","",60,100,"medium"
"tcs-res-tcs_placement_papers_1","TCS Placement Papers 1","/resources/tcs/tcs_placement_papers_1.pdf",465046,"tcs","Previous Year Questions","",30,50,"medium"
"tcs-res-tcs_placement_papers_10","TCS Placement Papers 10","/resources/tcs/tcs_placement_papers_10.pdf",869801,"tcs","Previous Year Questions","",30,50,"medium"
"tcs-res-tcs_placement_papers_11","TCS Placement Papers 11","/resources/tcs/tcs_placement_papers_11.pdf",621599,"tcs","Previous Year Questions","",30,50,"medium"
"tcs-res-tcs_placement_papers_2","TCS Placement Papers 2","/resources/tcs/tcs_placement_papers_2.pdf",309508,"tcs","Previous Year Questions","",30,50,"medium"
"tcs-res-tcs_placement_papers_2014","tcs placement papers 2014","/resources/tcs/tcs_placement_papers_2014.pdf",371703,"tcs","Previous Year Questions","",30,50,"medium"
"tcs-res-tcs_placement_papers_3","TCS Placement Papers 3","/resources/tcs/tcs_placement_papers_3.pdf",245662,"tcs","Previous Year Questions","",30,50,"medium"
"tcs-res-tcs_placement_papers_4","TCS Placement Papers 4","/resources/tcs/tcs_placement_papers_4.pdf",318184,"tcs","Previous Year Questions","",30,50,"medium"
"tcs-res-tcs_placement_papers_5","TCS Placement Papers 5","/resources/tcs/tcs_placement_papers_5.pdf",271107,"tcs","Previous Year Questions","",30,50,"medium"
"tcs-res-tcs_placement_papers_with_answers_techni","TCS Placement Papers with Answers Technical Round Kolkata , 13 Jan 2011 1","/resources/tcs/tcs_placement_papers_with_answers_technical_round_-_kolkata_13-jan-2011-1.pdf",303497,"tcs","Core Subjects","",30,50,"medium"
"tcs-res-tcs_question","TCS QUESTION","/resources/tcs/tcs_question.pdf",2581820,"tcs","Previous Year Questions","",60,100,"medium"
"tcs-res-tcs-previous-year-placement-question-pap","TCS Previous Year Placement Question Paper","/resources/tcs/tcs-previous-year-placement-question-paper.pdf",126374,"tcs","Previous Year Questions","",30,50,"medium"
"tcs-res-tcs-quantitative-aptitude-question-paper","TCS Quantitative Aptitude Question Paper www matterhere com NRR","/resources/tcs/tcs-quantitative-aptitude-question-paper_www-matterhere-com_nrr.pdf",67851,"tcs","Aptitude","",30,50,"medium"
"tcs-res-tcs-tqa_www-matterhere-com_nrr","TCS TQA www matterhere com NRR","/resources/tcs/tcs-tqa_www-matterhere-com_nrr.pdf",101006,"tcs","Previous Year Questions","",30,50,"medium"
"tcs-res-tcs_previous_year_paper","TCS Previous Year Paper","/resources/tcs/tcs_previous_year_paper.pdf",140312,"tcs","Previous Year Questions","",30,50,"medium"
"tcs-res-technical-subjects-placement-papers","Technical Subjects Placement Papers","/resources/tcs/technical-subjects-placement-papers.pdf",359679,"tcs","Core Subjects","",30,50,"medium"
"tcs-res-tcs_prepinsta_aptitide_146_pg_","TCS Prepinsta Aptitide 146 Pg","/resources/tcs/tcs_prepinsta_aptitide_146_pg_.pdf",5705713,"tcs","Aptitude","",120,100,"medium"
"tcs-res-tcs_prepinsta_technical_and_c_ques_118_p","TCS Prepinsta Technical and C Ques 118 Pg","/resources/tcs/tcs_prepinsta_technical_and_c_ques_118_pg_.pdf",406396,"tcs","Core Subjects","",30,50,"medium"
"tcs-res-tcs_technical_paid_paper","TCS Technical Paid Paper","/resources/tcs/tcs_technical_paid_paper.pdf",190457,"tcs","Core Subjects","",30,50,"medium"
"tcs-res-tcs_placement_papers","tcs placement papers","/resources/tcs/tcs_placement_papers.pdf",399781,"tcs","Previous Year Questions","",30,50,"medium"
"tcs-res-tcs_ninja_quest_sep_2018","Tcs ninja quest sep 2018","/resources/tcs/tcs_ninja_quest_sep_2018.pdf",299281,"tcs","Previous Year Questions","",30,50,"medium"
"tcs-res-tcs_nqt_2020_solutions","Tcs nqt 2020 solutions","/resources/tcs/tcs_nqt_2020_solutions.pdf",2691095,"tcs","Previous Year Questions","",60,100,"medium"
"tcs-res-tcs_nqt_model_programming_coding_questio","TCS NQT Model Programming Coding Questions Paper","/resources/tcs/tcs_nqt_model_programming_coding_questions_paper.pdf",47722,"tcs","DSA","",30,50,"medium"
"tcs-res-tcs_nqt_reasoning_problems_with_solution","TCS NQT Reasoning Problems With Solutions","/resources/tcs/tcs_nqt_reasoning_problems_with_solutions.pdf",86770,"tcs","Aptitude","",30,50,"medium"
"tcs-res-tcs_nqt_verbal_ability_english_questions","TCS NQT Verbal Ability English Questions Answers","/resources/tcs/tcs_nqt_verbal_ability_english_questions_answers.pdf",69596,"tcs","Verbal Ability","",30,50,"medium"
"tcs-res-tcs_placement_questions_paper_set_1","TCS Placement Questions Paper SET 1","/resources/tcs/tcs_placement_questions_paper_set_1.pdf",194393,"tcs","Previous Year Questions","",30,50,"medium"
"tcs-res-5_6080003232325697695","5_6080003232325697695","/resources/tcs/5_6080003232325697695.pdf",620135,"tcs","Previous Year Questions","",30,50,"medium"
"tcs-res-5_6080003232325697696","5_6080003232325697696","/resources/tcs/5_6080003232325697696.pdf",441397,"tcs","Previous Year Questions","",30,50,"medium"
"tcs-res-5_6080003232325697697","5_6080003232325697697","/resources/tcs/5_6080003232325697697.pdf",595003,"tcs","Previous Year Questions","",30,50,"medium"
"tcs-res-5_6080003232325697698","5_6080003232325697698","/resources/tcs/5_6080003232325697698.pdf",441397,"tcs","Previous Year Questions","",30,50,"medium"
"tcs-res-5_6080003232325697699","5_6080003232325697699","/resources/tcs/5_6080003232325697699.pdf",442122,"tcs","Previous Year Questions","",30,50,"medium"
"tcs-res-5_6080003232325697700","5_6080003232325697700","/resources/tcs/5_6080003232325697700.pdf",281623,"tcs","Previous Year Questions","",30,50,"medium"
"tcs-res-5_6080003232325697701","5_6080003232325697701","/resources/tcs/5_6080003232325697701.pdf",722144,"tcs","Previous Year Questions","",30,50,"medium"
"tcs-res-5_6080003232325697702","5_6080003232325697702","/resources/tcs/5_6080003232325697702.pdf",1157620,"tcs","Previous Year Questions","",60,100,"medium"
"tcs-res-5_6080003232325697703","5_6080003232325697703","/resources/tcs/5_6080003232325697703.pdf",282751,"tcs","Previous Year Questions","",30,50,"medium"
"tcs-res-5_6080003232325697704","5_6080003232325697704","/resources/tcs/5_6080003232325697704.pdf",252750,"tcs","Previous Year Questions","",30,50,"medium"
"tcs-res-5_6080132373402353971","5_6080132373402353971","/resources/tcs/5_6080132373402353971.pdf",598806,"tcs","Previous Year Questions","",30,50,"medium"
"tcs-res-5_6080132373402353972","5_6080132373402353972","/resources/tcs/5_6080132373402353972.pdf",595003,"tcs","Previous Year Questions","",30,50,"medium"
"tcs-res-5_6080132373402353973","5_6080132373402353973","/resources/tcs/5_6080132373402353973.pdf",442122,"tcs","Previous Year Questions","",30,50,"medium"
"tcs-res-5_6080132373402353974","5_6080132373402353974","/resources/tcs/5_6080132373402353974.pdf",295131,"tcs","Previous Year Questions","",30,50,"medium"
"tcs-res-5_6080132373402353975","5_6080132373402353975","/resources/tcs/5_6080132373402353975.pdf",265608,"tcs","Previous Year Questions","",30,50,"medium"
"tcs-res-5_6080132373402353976","5_6080132373402353976","/resources/tcs/5_6080132373402353976.pdf",316226,"tcs","Previous Year Questions","",30,50,"medium"
"tcs-res-5_6080132373402353977","5_6080132373402353977","/resources/tcs/5_6080132373402353977.pdf",680299,"tcs","Previous Year Questions","",30,50,"medium"
"tcs-res-5_6080132373402353978","5_6080132373402353978","/resources/tcs/5_6080132373402353978.pdf",248219,"tcs","Previous Year Questions","",30,50,"medium"
"tcs-res-5_6080132373402353979","5_6080132373402353979","/resources/tcs/5_6080132373402353979.pdf",425558,"tcs","Previous Year Questions","",30,50,"medium"
"tcs-res-5_6080132373402353980","5_6080132373402353980","/resources/tcs/5_6080132373402353980.pdf",304706,"tcs","Previous Year Questions","",30,50,"medium"
"tcs-res-5_6080132373402353981","5_6080132373402353981","/resources/tcs/5_6080132373402353981.pdf",250060,"tcs","Previous Year Questions","",30,50,"medium"
"tcs-res-5_6080132373402353982","5_6080132373402353982","/resources/tcs/5_6080132373402353982.pdf",576746,"tcs","Previous Year Questions","",30,50,"medium"
"tcs-res-5_6080132373402353983","5_6080132373402353983","/resources/tcs/5_6080132373402353983.pdf",231164,"tcs","Previous Year Questions","",30,50,"medium"
"tcs-res-5_6080132373402353984","5_6080132373402353984","/resources/tcs/5_6080132373402353984.pdf",437953,"tcs","Previous Year Questions","",30,50,"medium"
"tcs-res-5_6080132373402353985","5_6080132373402353985","/resources/tcs/5_6080132373402353985.pdf",410302,"tcs","Previous Year Questions","",30,50,"medium"
"tcs-res-5_6080132373402353986","5_6080132373402353986","/resources/tcs/5_6080132373402353986.pdf",191735,"tcs","Previous Year Questions","",30,50,"medium"
"tcs-res-5_6080132373402353987","5_6080132373402353987","/resources/tcs/5_6080132373402353987.pdf",622306,"tcs","Previous Year Questions","",30,50,"medium"
"tcs-res-5_6080132373402353988","5_6080132373402353988","/resources/tcs/5_6080132373402353988.pdf",407860,"tcs","Previous Year Questions","",30,50,"medium"
"tcs-res-5_6080132373402353989","5_6080132373402353989","/resources/tcs/5_6080132373402353989.pdf",589572,"tcs","Previous Year Questions","",30,50,"medium"
"tcs-res-5_6080132373402353990","5_6080132373402353990","/resources/tcs/5_6080132373402353990.pdf",1404019,"tcs","Previous Year Questions","",60,100,"medium"
"tcs-res-5_6080132373402353991","5_6080132373402353991","/resources/tcs/5_6080132373402353991.pdf",504903,"tcs","Previous Year Questions","",30,50,"medium"
"tcs-res-5_6080132373402353992","5_6080132373402353992","/resources/tcs/5_6080132373402353992.pdf",409112,"tcs","Previous Year Questions","",30,50,"medium"
"tcs-res-5_6080132373402353993","5_6080132373402353993","/resources/tcs/5_6080132373402353993.pdf",266987,"tcs","Previous Year Questions","",30,50,"medium"
"tcs-res-5_6080132373402353994","5_6080132373402353994","/resources/tcs/5_6080132373402353994.pdf",286128,"tcs","Previous Year Questions","",30,50,"medium"
"tcs-res-5_6080132373402353995","5_6080132373402353995","/resources/tcs/5_6080132373402353995.pdf",369063,"tcs","Previous Year Questions","",30,50,"medium"
"tcs-res-tcs-coding-programming-questions_1_","TCS Coding Programming Questions 1","/resources/tcs/tcs-coding-programming-questions_1_.pdf",426533,"tcs","DSA","",30,50,"medium"
"general-res-tcs_xyz_company_hr_interview_handwritten","TCS XYZ company HR interview handwritten notes","/resources/general/tcs_xyz_company_hr_interview_handwritten_notes_.pdf",2861829,"general","Interview Prep","",60,100,"medium"
"tech-mahindra-res-tech_m_f2f_qtns","Tech M F2F Qtns","/resources/tech-mahindra/tech_m_f2f_qtns.docx",26750,"tech-mahindra","Previous Year Questions","",30,50,"medium"
"tech-mahindra-res-tech_mahindra_f2f_questions","Tech Mahindra f2f questions","/resources/tech-mahindra/tech_mahindra_f2f_questions.docx",17313,"tech-mahindra","Previous Year Questions","",30,50,"medium"
"tech-mahindra-res-additional","Additional","/resources/tech-mahindra/additional.txt",193,"tech-mahindra","Previous Year Questions","",30,50,"medium"
"tech-mahindra-res-additional_2","Additional 2","/resources/tech-mahindra/additional_2.docx",13244,"tech-mahindra","Previous Year Questions","",30,50,"medium"
"tech-mahindra-res-section_english_language_-_comprehension","Section English Language Comprehension","/resources/tech-mahindra/section_english_language_-_comprehension.docx",37612,"tech-mahindra","Verbal Ability","",30,50,"medium"
"tech-mahindra-res-section_english_language_-_general_1","Section English Language General 1","/resources/tech-mahindra/section_english_language_-_general_1.docx",62104,"tech-mahindra","Verbal Ability","",30,50,"medium"
"tech-mahindra-res-section_english_language_-_general_2","Section English Language General 2","/resources/tech-mahindra/section_english_language_-_general_2.docx",113785,"tech-mahindra","Verbal Ability","",30,50,"medium"
"tech-mahindra-res-section_non_verbal_reasoning_-_figures","Section Non Verbal Reasoning Figures","/resources/tech-mahindra/section_non_verbal_reasoning_-_figures.docx",405639,"tech-mahindra","Aptitude","",30,50,"medium"
"tech-mahindra-res-section_quantitative_aptitude_-_arithema","Section Quantitative Aptitude Arithematic Ability","/resources/tech-mahindra/section_quantitative_aptitude_-_arithematic_ability.docx",66027,"tech-mahindra","Aptitude","",30,50,"medium"
"tech-mahindra-res-section_verbal_reasoning_-_general","Section Verbal Reasoning General","/resources/tech-mahindra/section_verbal_reasoning_-_general.docx",115035,"tech-mahindra","Aptitude","",30,50,"medium"
"tech-mahindra-res-section_verbal_reasoning_-_paragraph","Section Verbal Reasoning Paragraph","/resources/tech-mahindra/section_verbal_reasoning_-_paragraph.docx",31830,"tech-mahindra","Aptitude","",30,50,"medium"
"tech-mahindra-res-section_quantitative_aptitude_-_arithmet","Section Quantitative Aptitude Arithmetic Ability","/resources/tech-mahindra/section_quantitative_aptitude_-_arithmetic_ability.docx",65181,"tech-mahindra","Aptitude","",30,50,"medium"
"tech-mahindra-res-instructions_to_candidate","Instructions to Candidate","/resources/tech-mahindra/instructions_to_candidate.docx",14203,"tech-mahindra","Previous Year Questions","",30,50,"medium"
"tech-mahindra-res-english_language_-_comprehension","English Language Comprehension","/resources/tech-mahindra/english_language_-_comprehension.docx",39685,"tech-mahindra","Verbal Ability","",30,50,"medium"
"tech-mahindra-res-english_language_-_general_1","English Language General 1","/resources/tech-mahindra/english_language_-_general_1.docx",59326,"tech-mahindra","Verbal Ability","",30,50,"medium"
"tech-mahindra-res-english_language_-_general_2","English Language General 2","/resources/tech-mahindra/english_language_-_general_2.docx",110379,"tech-mahindra","Verbal Ability","",30,50,"medium"
"tech-mahindra-res-non_verbal_reasoning_-_figures","Non Verbal Reasoning Figures","/resources/tech-mahindra/non_verbal_reasoning_-_figures.docx",323417,"tech-mahindra","Aptitude","",30,50,"medium"
"tech-mahindra-res-quantitative_aptitude_-_arithematic_abil","Quantitative Aptitude Arithematic Ability","/resources/tech-mahindra/quantitative_aptitude_-_arithematic_ability.docx",62152,"tech-mahindra","Aptitude","",30,50,"medium"
"tech-mahindra-res-verbal_reasoning_-_general","Verbal Reasoning General","/resources/tech-mahindra/verbal_reasoning_-_general.docx",113053,"tech-mahindra","Aptitude","",30,50,"medium"
"tech-mahindra-res-verbal_reasoning_-_paragraph","Verbal Reasoning Paragraph","/resources/tech-mahindra/verbal_reasoning_-_paragraph.docx",28949,"tech-mahindra","Aptitude","",30,50,"medium"
"tech-mahindra-res-5_6080003232325697705","5_6080003232325697705","/resources/tech-mahindra/5_6080003232325697705.pdf",249930,"tech-mahindra","Previous Year Questions","",30,50,"medium"
"tech-mahindra-res-5_6080003232325697706","5_6080003232325697706","/resources/tech-mahindra/5_6080003232325697706.pdf",308527,"tech-mahindra","Previous Year Questions","",30,50,"medium"
"tech-mahindra-res-5_6080132373402353996","5_6080132373402353996","/resources/tech-mahindra/5_6080132373402353996.pdf",3631069,"tech-mahindra","Previous Year Questions","",60,100,"medium"
"tech-mahindra-res-5_6080132373402353997","5_6080132373402353997","/resources/tech-mahindra/5_6080132373402353997.pdf",248228,"tech-mahindra","Previous Year Questions","",30,50,"medium"
"tech-mahindra-res-_www.entrance-exam.net_-tech-mahindra2","www.entrance exam.net tech mahindra2","/resources/tech-mahindra/_www.entrance-exam.net_-tech-mahindra2.pdf",112629,"tech-mahindra","Previous Year Questions","",30,50,"medium"
"tech-mahindra-res-mahindra_british_telecom_test_papers_www","Mahindra British Telecom Test Papers[www.PlacementPapers.net]","/resources/tech-mahindra/mahindra_british_telecom_test_papers_www.placementpapers.net_.htm",14693,"tech-mahindra","Previous Year Questions","",30,50,"medium"
"tech-mahindra-res-mbt01_www.placementpapers.net_","MBT01[www.PlacementPapers.net]","/resources/tech-mahindra/mbt01_www.placementpapers.net_.txt",4418,"tech-mahindra","Previous Year Questions","",30,50,"medium"
"tech-mahindra-res-mbt02_www.placementpapers.net_","MBT02[www.PlacementPapers.net]","/resources/tech-mahindra/mbt02_www.placementpapers.net_.txt",2154,"tech-mahindra","Previous Year Questions","",30,50,"medium"
